tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
936,8.5288,28.18,0,20,1.15,2.2952,1.4843,0.10935,219.0,2536,11.2,52037.2
937,8.5022,28.56,0,17,1.15,2.2952,1.4843,0.10597,220.5,2538,11.44,52096.8
938,8.4836,28.45,0,15,1.15,2.2952,1.4843,0.11016,215.5,2548,11.54,52157.8
939,8.4652,28.05,0,19,1.15,2.2952,1.4843,0.1096,214.9,2553,11.69,52217.8
940,8.4463,27.49,0,22,1.15,2.2952,1.4843,0.11032,213.5,2559,11.8,52277.8
941,8.4308,27.13,0,26,1.15,2.2952,1.4843,0.1085,214.0,2562,11.88,52334.9
942,8.4173,27.46,0,25,1.15,2.2952,1.4843,0.10526,216.4,2563,11.93,52391.0
943,8.4005,27.66,0,25,1.15,2.2952,1.4843,0.10246,218.8,2564,11.92,52447.6
944,8.386,27.72,0,28,1.15,2.2952,1.4843,0.10166,219.1,2567,11.86,52507.1
945,8.3715,28.19,1,23,1.15,2.2952,1.4806,0.10127,218.6,2571,11.83,52566.6
946,8.3556,28.18,1,25,1.15,2.2952,1.4843,0.1004,219.4,2574,11.79,52629.1
947,8.3399,28.2,1,21,1.15,2.2952,1.4843,0.1034,216.8,2581,11.77,52690.6
948,8.3238,28.11,0,23,1.15,2.2952,1.4843,0.10267,216.7,2585,11.77,52753.1
949,8.3121,28.26,0,23,1.0,2.2952,1.4843,0.09418,214.4,2590,11.59,52811.7
950,8.3015,29.38,0,17,1.0,2.2952,1.4843,0.083,216.5,2591,11.26,52871.2
951,8.2896,29.15,1,19,1.15,2.2952,1.4843,0.09348,217.9,2593,11.25,52928.8
952,8.2762,28.79,1,17,1.15,2.2952,1.4843,0.10854,214.6,2601,11.44,52986.3
953,8.2637,28.01,0,17,1.15,2.2952,1.4843,0.1124,210.3,2611,11.61,53043.9
954,8.25,27.99,0,19,1.15,2.2952,1.4843,0.11121,209.9,2616,11.81,53105.4
955,8.239,27.74,0,21,1.15,2.2952,1.4843,0.11127,208.4,2622,11.94,53165.0
956,8.2215,27.6,0,23,1.15,2.2952,1.4843,0.10791,209.5,2624,12.04,53224.5
957,8.2075,27.59,0,22,1.15,2.2952,1.4843,0.10768,208.2,2629,12.05,53285.0
958,8.1981,27.78,0,21,1.15,2.2952,1.4843,0.10585,209.2,2632,12.03,53344.1
