tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
972,19.2055,21.0,0,40,1.15,1.4824,1.1013,0.08147,229.1,1332,9.49,51871.7
973,19.196,20.59,0,43,1.15,1.4742,1.0954,0.08082,227.5,1336,9.49,51919.9
974,19.1722,21.02,0,40,1.15,1.4836,1.1065,0.07937,229.6,1336,9.53,51969.1
975,19.1562,20.74,0,43,1.15,1.486,1.1023,0.08061,229.2,1338,9.58,52019.9
976,19.1372,20.67,0,44,1.15,1.4721,1.0981,0.07795,230.3,1339,9.57,52068.7
977,19.1282,21.22,0,35,1.15,1.4926,1.1027,0.07908,229.7,1342,9.57,52122.4
978,19.1191,21.0,0,39,1.15,1.4924,1.1111,0.08016,230.7,1343,9.65,52176.2
979,19.1061,21.14,0,38,1.15,1.4854,1.0973,0.07866,231.0,1345,9.65,52229.3
980,19.0993,20.97,0,35,1.15,1.492,1.0946,0.07494,233.0,1345,9.61,52283.4
981,19.0911,21.22,0,33,1.15,1.4909,1.1074,0.07864,231.3,1349,9.59,52339.0
982,19.074,21.17,0,30,1.15,1.4482,1.0897,0.07612,231.7,1351,9.55,52395.1
983,19.0609,20.46,0,37,1.15,1.4838,1.1083,0.07512,232.7,1352,9.52,52451.6
984,19.0405,20.79,0,34,1.15,1.4952,1.1052,0.07964,231.8,1355,9.57,52507.7
985,19.0097,20.76,0,35,1.15,1.4862,1.0997,0.0791,231.1,1358,9.55,52562.8
986,18.9978,20.32,0,41,1.15,1.4972,1.1091,0.0793,230.6,1361,9.54,52613.0
987,18.988,20.62,0,43,1.15,1.4936,1.1019,0.07868,231.6,1362,9.57,52663.2
988,18.9781,20.23,0,47,1.15,1.4752,1.0967,0.07713,231.8,1364,9.53,52711.4
989,18.9683,20.79,0,43,1.15,1.4909,1.107,0.07881,230.2,1368,9.44,52760.6
990,18.9559,20.69,0,44,1.15,1.4772,1.0975,0.08005,229.3,1371,9.45,52812.4
991,18.9351,20.6,0,42,1.15,1.4974,1.1069,0.07999,230.4,1372,9.47,52864.6
992,18.9159,20.88,0,41,1.15,1.4743,1.103,0.08145,229.1,1376,9.46,52916.9
993,18.8849,21.23,0,38,1.15,1.4991,1.1077,0.07952,231.1,1376,9.47,52971.1
